Queue_Length_0,Queue_Length_1,Queue_Length_2,Queue_Length_3,Waiting_Time_0,Waiting_Time_1,Waiting_Time_2,Waiting_Time_3,Flow_Rate_0,Flow_Rate_1,Flow_Rate_2,Flow_Rate_3,Spawn_Rate
2,4,2,5,126,148,0,21,0,3,1,0,3
2,4,2,5,126,148,0,21,0,3,1,0,3
2,4,2,5,126,148,0,21,0,3,1,0,3
2,4,2,5,126,148,0,21,0,3,1,0,3
2,4,2,5,126,148,0,21,0,3,1,0,3
2,4,2,5,126,148,0,21,0,3,1,0,3
2,4,2,5,126,148,0,21,0,3,1,0,3
2,4,2,5,126,148,0,21,0,3,1,0,3
2,4,2,5,126,148,0,21,0,3,1,0,3
2,4,2,5,126,148,0,21,0,3,1,0,3
2,4,2,5,126,148,0,21,0,3,1,0,3
2,4,2,5,126,148,0,21,0,3,1,0,3
2,4,2,5,126,148,0,21,0,3,1,0,3
2,4,2,5,126,148,0,21,0,3,1,0,3
2,4,2,5,126,148,0,21,0,3,2,0,3
2,4,2,5,126,148,0,21,0,3,2,0,3
2,4,2,5,126,148,0,21,0,3,2,0,3
2,4,2,5,126,148,0,21,0,3,2,0,3
2,4,2,5,126,148,0,21,0,3,2,0,3
2,4,2,5,126,148,0,21,0,3,2,0,3
2,4,2,5,126,148,0,21,0,3,2,0,3
2,4,2,5,126,148,0,21,0,3,2,0,3
2,4,2,5,126,148,0,21,0,3,2,0,3
2,4,2,5,125,147,0,20,0,3,2,0,3
2,4,2,6,125,147,0,20,0,3,2,0,3
2,4,2,6,125,147,0,20,0,3,2,0,3
2,4,2,6,125,147,0,20,0,3,2,0,3
2,4,2,6,125,147,0,20,0,3,2,0,3
2,4,2,6,125,147,0,20,0,3,2,0,3
2,4,2,6,125,147,0,20,0,3,2,0,3
2,4,2,6,125,147,0,20,0,3,2,0,3
2,4,2,6,125,147,0,20,0,3,2,0,3
2,4,2,6,125,147,0,20,0,3,2,0,3
2,4,2,6,125,147,0,20,0,3,2,0,3
2,4,2,6,125,147,0,20,0,3,2,0,3
2,4,2,6,125,147,0,20,0,3,2,0,3
2,4,2,6,125,147,0,20,0,3,2,0,3
2,4,2,6,125,147,0,20,0,3,2,0,3
2,4,2,6,125,147,0,20,0,3,2,0,3
2,4,2,6,125,147,0,20,0,3,2,0,3
2,4,2,6,125,147,0,20,0,3,2,0,3
2,4,2,6,125,147,0,20,0,3,2,0,3
2,4,2,6,125,147,0,20,0,3,2,0,3
2,4,2,6,125,147,0,20,0,3,2,0,3
2,4,2,6,125,147,0,20,0,3,2,0,3
2,4,2,6,125,147,0,20,0,3,2,0,3
2,4,2,6,125,147,0,20,0,3,2,0,3
2,4,2,6,125,147,0,20,0,3,2,0,3
2,4,2,6,125,147,0,20,0,3,2,0,3
2,4,2,6,125,147,0,20,0,3,2,0,3
2,4,2,6,125,147,0,20,0,3,2,0,3
2,4,2,6,125,147,0,20,0,3,2,0,3
2,4,2,6,125,147,0,20,0,3,2,0,3
2,4,2,6,125,147,0,20,0,3,2,0,3
2,4,2,6,124,146,0,19,0,3,2,0,3
2,4,2,6,124,146,0,19,0,3,2,0,3
2,4,2,6,124,146,0,19,0,3,2,0,3
2,4,2,6,124,146,0,19,0,3,2,0,3
2,4,2,6,124,146,0,19,0,3,2,0,3
2,4,2,6,124,146,0,19,0,3,2,0,3
2,4,2,6,124,146,0,19,0,3,2,0,3
2,4,2,6,124,146,0,19,0,3,2,0,3
2,4,2,6,124,146,0,19,0,3,2,0,3
2,4,2,6,124,146,0,19,0,3,2,0,3
2,4,2,6,124,146,0,19,0,3,2,0,3
2,4,2,6,124,146,0,19,0,3,2,0,3
2,4,2,6,124,146,0,19,0,3,2,0,3
2,4,2,6,124,146,0,19,0,3,2,0,3
2,4,2,6,124,146,0,19,0,3,2,0,3
2,4,2,6,124,146,0,19,0,3,2,0,3
2,4,2,6,124,146,0,19,0,3,2,0,3
2,4,2,6,124,146,0,19,0,3,2,0,3
2,4,2,6,124,146,0,19,0,3,2,0,3
2,4,2,6,124,146,0,19,0,3,2,0,3
2,4,2,6,124,146,0,19,0,3,2,0,3
2,4,2,6,124,146,0,19,0,3,2,0,3
2,4,2,6,124,146,0,19,0,3,2,0,3
2,4,2,6,124,146,0,19,0,3,2,0,3
2,4,2,6,124,146,0,19,0,3,2,0,3
2,4,2,6,124,146,0,19,0,3,2,0,3
2,4,2,6,124,146,0,19,0,3,2,0,3
2,4,2,6,124,146,0,19,0,3,2,0,3
2,4,2,6,124,146,0,19,0,3,2,0,3
2,4,2,6,124,146,0,19,0,3,2,0,3
2,4,2,6,123,145,0,18,0,3,2,0,3
2,4,2,6,123,145,0,18,0,3,2,0,3
2,4,2,6,123,145,0,18,0,3,2,0,3
2,4,2,6,123,145,0,18,0,3,2,0,3
2,4,2,6,123,145,0,18,0,3,2,0,3
2,4,2,6,123,145,0,18,0,3,2,0,3
2,4,2,6,123,145,0,18,0,3,2,0,3
2,4,2,6,123,145,0,18,0,3,2,0,3
2,4,2,6,123,145,0,18,0,3,2,0,3
2,4,2,6,123,145,0,18,0,3,2,0,3
2,4,2,6,123,145,0,18,0,3,2,0,3
2,4,2,6,123,145,0,18,0,3,2,0,3
2,4,2,6,123,145,0,18,0,3,2,0,3
2,4,2,6,123,145,0,18,0,3,2,0,3
2,4,2,6,123,145,0,18,0,3,2,0,3
2,4,2,6,123,145,0,18,0,3,2,0,3
2,4,2,6,123,145,0,18,0,3,2,0,3
2,4,2,6,123,145,0,18,0,3,2,0,3
2,4,2,6,123,145,0,18,0,3,2,0,3
2,4,2,6,123,145,0,18,0,3,2,0,3
2,4,2,6,123,145,0,18,0,3,2,0,3
2,4,2,6,123,145,0,18,0,3,2,0,3
2,4,2,6,123,145,0,18,0,3,2,0,3
2,4,2,6,123,145,0,18,0,3,2,0,3
2,4,2,6,123,145,0,18,0,3,2,0,3
2,4,2,6,123,145,0,18,0,3,2,0,3
2,4,2,6,123,145,0,18,0,3,2,0,3
2,4,2,6,123,145,0,18,0,3,2,0,3
2,4,2,6,123,145,0,18,0,3,2,0,3
2,4,2,6,123,145,0,18,0,3,2,0,3
2,5,2,6,123,145,0,18,0,3,2,0,3
2,5,2,6,122,144,0,17,0,3,2,0,3
2,5,2,6,122,144,0,17,0,3,2,0,3
2,5,2,6,122,144,0,17,0,3,2,0,3
2,5,2,6,122,144,0,17,0,3,2,0,3
2,5,2,6,122,144,0,17,0,3,2,0,3
2,5,2,6,122,144,0,17,0,3,2,0,3
2,5,2,6,122,144,0,17,0,3,2,0,3
2,5,2,6,122,144,0,17,0,3,2,0,3
2,5,2,6,122,144,0,17,0,3,2,0,3
2,5,2,6,122,144,0,17,0,3,2,0,3
2,5,2,6,122,144,0,17,0,3,2,0,3
2,5,2,6,122,144,0,17,0,3,2,0,3
2,5,2,6,122,144,0,17,0,3,2,0,3
2,5,2,6,122,144,0,17,0,3,2,0,3
2,5,2,6,122,144,0,17,0,3,2,0,3
2,5,2,6,122,144,0,17,0,3,2,0,3
2,5,2,6,122,144,0,17,0,3,2,0,3
2,5,2,6,122,144,0,17,0,3,2,0,3
2,5,2,6,122,144,0,17,0,3,2,0,3
2,5,2,6,122,144,0,17,0,3,2,0,3
2,5,2,6,122,144,0,17,0,3,2,0,3
2,5,2,6,122,144,0,17,0,3,2,0,3
2,5,2,6,122,144,0,17,0,3,2,0,3
2,5,2,6,122,144,0,17,0,3,2,0,3
2,5,2,6,122,144,0,17,0,3,2,0,3
2,5,2,6,122,144,0,17,0,3,2,0,3
2,5,2,6,122,144,0,17,0,3,2,0,3
2,5,2,6,122,144,0,17,0,3,2,0,3
2,5,2,6,122,144,0,17,0,3,2,0,3
2,5,2,6,122,144,0,17,0,3,2,0,3
2,5,2,6,122,144,0,17,0,3,2,0,3
2,5,2,6,121,143,0,16,0,3,2,0,3
2,5,2,6,121,143,0,16,0,3,2,0,3
2,5,2,6,121,143,0,16,0,3,2,0,3
2,5,2,6,121,143,0,16,0,3,2,0,3
2,5,2,6,121,143,0,16,0,3,2,0,3
2,5,2,6,121,143,0,16,0,3,2,0,3
2,5,2,6,121,143,0,16,0,3,2,0,3
2,5,2,6,121,143,0,16,0,3,2,0,3
2,5,2,6,121,143,0,16,0,3,2,0,3
2,5,2,6,121,143,0,16,0,3,2,0,3
2,5,2,6,121,143,0,16,0,3,2,0,3
2,5,2,6,121,143,0,16,0,3,2,0,3
2,5,2,6,121,143,0,16,0,3,2,0,3
2,5,2,6,121,143,0,16,0,3,2,0,3
2,5,2,6,121,143,0,16,0,3,2,0,3
2,5,2,6,121,143,0,16,0,3,2,0,3
2,5,2,6,121,143,0,16,0,3,2,0,3
2,5,2,6,121,143,0,16,0,3,2,0,3
2,5,2,6,121,143,0,16,0,3,2,0,3
2,5,2,6,121,143,0,16,0,3,2,0,3
2,5,2,6,121,143,0,16,0,3,2,0,3
2,5,2,6,121,143,0,16,0,3,2,0,3
2,5,2,6,121,143,0,16,0,3,2,0,3
2,5,2,6,121,143,0,16,0,3,2,0,3
2,5,2,6,121,143,0,16,0,3,2,0,3
2,5,2,6,121,143,0,16,0,3,2,0,3
2,5,2,6,121,143,0,16,0,3,2,0,3
2,5,2,6,121,143,0,16,0,3,2,0,3
2,5,2,6,121,143,0,16,0,3,2,0,3
2,5,2,6,121,143,0,16,0,3,2,0,3
2,5,2,6,120,142,0,15,0,3,2,0,3
2,5,2,6,120,142,0,15,0,3,2,0,3
2,5,2,6,120,142,0,15,0,3,2,0,3
2,5,2,6,120,142,0,15,0,3,2,0,3
2,5,2,6,120,142,0,15,0,3,2,0,3
2,5,2,6,120,142,0,15,0,3,2,0,3
2,5,2,6,120,142,0,15,0,3,2,0,3
2,5,2,6,120,142,0,15,0,3,2,0,3
2,5,2,6,120,142,0,15,0,3,2,0,3
2,5,2,6,120,142,0,15,0,3,2,0,3
2,5,2,6,120,142,0,15,0,3,2,0,3
2,5,2,6,120,142,0,15,0,3,2,0,3
2,5,2,6,120,142,0,15,0,3,2,0,3
2,5,2,6,120,142,0,15,0,3,2,0,3
2,5,2,6,120,142,0,15,0,3,2,0,3
2,5,2,6,120,142,0,15,0,3,2,0,3
2,5,2,6,120,142,0,15,0,3,2,0,3
2,5,2,6,120,142,0,15,0,3,2,0,3
2,5,2,6,120,142,0,15,0,3,2,0,3
2,5,2,6,120,142,0,15,0,3,2,0,3
2,5,2,6,120,142,0,15,0,3,2,0,3
2,5,2,6,120,142,0,15,0,3,2,0,3
2,5,2,6,120,142,0,15,0,3,2,0,3
2,5,2,6,120,142,0,15,0,3,2,0,3
2,5,2,6,120,142,0,15,0,3,2,0,3
2,5,2,6,120,142,0,15,0,3,2,0,3
2,5,2,6,120,142,0,15,0,3,2,0,3
2,5,2,6,120,142,0,15,0,3,2,0,3
2,5,2,6,120,142,0,15,0,3,2,0,3
2,5,2,6,120,142,0,15,0,3,2,0,3
2,5,3,6,119,141,0,14,0,3,2,0,3
2,5,3,6,119,141,0,14,0,3,2,0,3
2,5,3,6,119,141,0,14,0,3,2,0,3
2,5,3,6,119,141,0,14,0,3,2,0,3
2,5,3,6,119,141,0,14,0,3,2,0,3
2,5,3,6,119,141,0,14,0,3,2,0,3
2,5,3,6,119,141,0,14,0,3,2,0,3
2,5,3,6,119,141,0,14,0,3,2,0,3
2,5,3,6,119,141,0,14,0,3,2,0,3
2,5,3,6,119,141,0,14,0,3,2,0,3
2,5,3,6,119,141,0,14,0,3,2,0,3
2,5,3,6,119,141,0,14,0,3,2,0,3
2,5,3,6,119,141,0,14,0,3,2,0,3
2,5,3,6,119,141,0,14,0,3,2,0,3
2,5,3,6,119,141,0,14,0,3,2,0,3
2,5,3,6,119,141,0,14,0,3,2,0,3
2,5,3,6,119,141,0,14,0,3,2,0,3
2,5,3,6,119,141,0,14,0,3,2,0,3
2,5,3,6,119,141,0,14,0,3,2,0,3
2,5,3,6,119,141,0,14,0,3,2,0,3
2,5,3,6,119,141,0,14,0,3,2,0,3
2,5,3,6,119,141,0,14,0,3,2,0,3
2,5,3,6,119,141,0,14,0,3,2,0,3
2,5,3,6,119,141,0,14,0,3,2,0,3
2,5,3,6,119,141,0,14,0,3,2,0,3
2,5,3,6,119,141,0,14,0,3,2,0,3
2,5,3,6,119,141,0,14,0,3,2,0,3
2,5,3,6,119,141,0,14,0,3,2,0,3
2,5,3,6,119,141,0,14,0,3,2,0,3
2,5,3,6,119,141,0,14,0,3,2,0,3
2,5,3,6,118,140,0,13,0,3,2,0,3
2,5,3,6,118,140,0,13,0,3,2,0,3
2,5,3,6,118,140,0,13,0,3,2,0,3
2,5,3,6,118,140,0,13,0,3,2,0,3
2,5,3,6,118,140,0,13,0,3,2,0,3
2,5,3,6,118,140,0,13,0,3,2,0,3
2,5,3,6,118,140,0,13,0,3,2,0,3
2,5,3,6,118,140,0,13,0,3,2,0,3
2,5,3,6,118,140,0,13,0,3,2,0,3
2,5,3,6,118,140,0,13,0,3,2,0,3
2,5,3,6,118,140,0,13,0,3,2,0,3
2,5,3,6,118,140,0,13,0,3,2,0,3
2,5,3,6,118,140,0,13,0,3,2,0,3
2,5,3,6,118,140,0,13,0,3,2,0,3
2,5,3,6,118,140,0,13,0,3,2,0,3
2,5,3,6,118,140,0,13,0,3,2,0,3
2,5,3,6,118,140,0,13,0,3,2,0,3
2,5,3,6,118,140,0,13,0,3,2,0,3
2,5,3,6,118,140,0,13,0,3,2,0,3
2,5,3,6,118,140,0,13,0,3,2,0,3
2,5,3,6,118,140,0,13,0,3,2,0,3
2,5,3,6,118,140,0,13,0,3,2,0,3
2,5,3,6,118,140,0,13,0,3,2,0,3
2,5,3,6,118,140,0,13,0,3,2,0,3
2,5,3,6,118,140,0,13,0,3,2,0,3
2,5,3,6,118,140,0,13,0,3,2,0,3
2,5,3,6,118,140,0,13,0,3,2,0,3
2,5,3,6,117,139,0,12,0,3,2,0,3
2,5,3,6,117,139,0,12,0,3,2,0,3
2,5,3,6,117,139,0,12,0,3,2,0,3
2,5,3,6,117,139,0,12,0,3,2,0,3
2,5,3,6,117,139,0,12,0,3,2,0,3
2,5,3,6,117,139,0,12,0,3,2,0,3
2,5,3,6,117,139,0,12,0,3,2,0,3
2,5,3,6,117,139,0,12,0,3,2,0,3
2,5,3,6,117,139,0,12,0,3,2,0,3
2,5,3,6,117,139,0,12,0,3,2,0,3
2,5,3,6,117,139,0,12,0,3,2,0,3
2,5,3,6,117,139,0,12,0,3,2,0,3
2,5,3,6,117,139,0,12,0,3,2,0,3
2,5,3,6,117,139,0,12,0,3,2,0,3
2,5,3,6,117,139,0,12,0,3,2,0,3
2,5,3,6,117,139,0,12,0,3,2,0,3
2,5,3,6,117,139,0,12,0,3,2,0,3
2,5,3,6,117,139,0,12,0,3,2,0,3
2,5,3,6,117,139,0,12,0,3,2,0,3
2,5,3,6,117,139,0,12,0,3,2,0,3
2,5,3,6,117,139,0,12,0,3,2,0,3
2,5,3,6,117,139,0,12,0,3,2,0,3
2,5,3,6,117,139,0,12,0,3,2,0,3
2,5,3,6,117,139,0,12,0,3,2,0,3
